evo,enemy,individual,round,f,p,e,t
1,2,1,1,87.84855285332095,74.0,0.0,278
1,2,1,1,87.84855285332095,74.0,0.0,278
1,2,1,1,87.84855285332095,74.0,0.0,278
1,2,1,1,87.84855285332095,74.0,0.0,278
1,2,1,1,87.84855285332095,74.0,0.0,278
1,2,2,2,0.0,0.0,100.0,326
1,2,2,2,0.0,0.0,100.0,326
1,2,2,2,0.0,0.0,100.0,326
1,2,2,2,0.0,0.0,100.0,326
1,2,2,2,0.0,0.0,100.0,326
1,2,3,3,90.92524115476769,82.0,0.0,228
1,2,3,3,90.92524115476769,82.0,0.0,228
1,2,3,3,90.92524115476769,82.0,0.0,228
1,2,3,3,90.92524115476769,82.0,0.0,228
1,2,3,3,90.92524115476769,82.0,0.0,228
1,2,4,4,92.87698480137234,78.0,0.0,152
1,2,4,4,92.87698480137234,78.0,0.0,152
1,2,4,4,92.87698480137234,78.0,0.0,152
1,2,4,4,92.87698480137234,78.0,0.0,152
1,2,4,4,92.87698480137234,78.0,0.0,152
1,2,5,5,92.57641531783392,76.0,0.0,151
1,2,5,5,92.57641531783392,76.0,0.0,151
1,2,5,5,92.57641531783392,76.0,0.0,151
1,2,5,5,92.57641531783392,76.0,0.0,151
1,2,5,5,92.57641531783392,76.0,0.0,151
1,2,6,6,92.57641531783392,76.0,0.0,151
1,2,6,6,92.57641531783392,76.0,0.0,151
1,2,6,6,92.57641531783392,76.0,0.0,151
1,2,6,6,92.57641531783392,76.0,0.0,151
1,2,6,6,92.57641531783392,76.0,0.0,151
1,2,7,7,95.61467003181819,96.0,0.0,151
1,2,7,7,95.61467003181819,96.0,0.0,151
1,2,7,7,95.61467003181819,96.0,0.0,151
1,2,7,7,95.61467003181819,96.0,0.0,151
1,2,7,7,95.61467003181819,96.0,0.0,151
1,2,8,8,0.0,0.0,70.0,326
1,2,8,8,0.0,0.0,70.0,326
1,2,8,8,0.0,0.0,70.0,326
1,2,8,8,0.0,0.0,70.0,326
1,2,8,8,0.0,0.0,70.0,326
1,2,9,9,89.54741335423435,80.0,0.0,258
1,2,9,9,89.54741335423435,80.0,0.0,258
1,2,9,9,89.54741335423435,80.0,0.0,258
1,2,9,9,89.54741335423435,80.0,0.0,258
1,2,9,9,89.54741335423435,80.0,0.0,258
1,5,0,0,89.33681416073883,74.80000000000024,0.0,240
1,5,0,0,91.4028460698349,74.20000000000024,0.0,177
1,5,0,0,85.43145303471337,55.00000000000032,0.0,243
1,5,0,0,91.44921252320768,82.00000000000017,0.0,213
1,5,0,0,90.50206274952521,82.00000000000017,0.0,240
1,5,1,1,83.39210883967496,74.20000000000024,0.0,398
1,5,1,1,90.31618178285753,83.80000000000015,0.0,253
1,5,1,1,82.22703608387981,70.00000000000028,0.0,410
1,5,1,1,83.87236012482765,77.20000000000022,0.0,398
1,5,1,1,84.93280737898954,77.80000000000021,0.0,373
1,5,2,2,91.4034485808699,82.60000000000016,0.0,217
1,5,2,2,93.41390109952404,88.60000000000011,0.0,185
1,5,2,2,81.39900219933749,62.80000000000034,0.0,398
1,5,2,2,88.01060115852057,75.40000000000023,0.0,280
1,5,2,2,93.05466756422632,89.2000000000001,0.0,198
1,5,3,3,0.0,0.0,90.0,624
1,5,3,3,0.0,0.0,90.0,547
1,5,3,3,0.0,0.0,90.0,547
1,5,3,3,0.0,0.0,90.0,573
1,5,3,3,0.0,0.0,90.0,573
1,5,4,4,82.338290103221,74.20000000000024,0.0,425
1,5,4,4,81.94539346949395,71.80000000000027,0.0,425
1,5,4,4,82.338290103221,74.20000000000024,0.0,425
1,5,4,4,82.24110563750519,73.60000000000025,0.0,425
1,5,4,4,81.94539346949395,71.80000000000027,0.0,425
1,5,5,5,85.04492390827932,57.400000000000325,0.0,269
1,5,5,5,84.91775038137831,56.800000000000324,0.0,269
1,5,5,5,85.54230726126535,59.80000000000033,0.0,269
1,5,5,5,84.65985261115475,55.60000000000032,0.0,269
1,5,5,5,83.99324492133506,52.600000000000314,0.0,269
1,5,6,6,83.49588952726249,71.80000000000027,0.0,385
1,5,6,6,93.41743820925979,89.8000000000001,0.0,190
1,5,6,6,91.3179709920866,79.0000000000002,0.0,203
1,5,6,6,91.41472010371282,79.6000000000002,0.0,203
1,5,6,6,83.79550454408815,73.60000000000025,0.0,385
1,5,7,7,5.327640717919492,46.0000000000003,90.0,1000
1,5,7,7,5.284990708445218,43.60000000000029,90.0,1000
1,5,7,7,5.317158820646242,45.4000000000003,90.0,1000
1,5,7,7,5.407553334493374,50.80000000000031,90.0,1000
1,5,7,7,5.327640717919492,46.0000000000003,90.0,1000
1,5,8,8,83.23135869942205,76.60000000000022,0.0,412
1,5,8,8,83.91798362594608,80.80000000000018,0.0,411
1,5,8,8,83.45857537517487,77.80000000000021,0.0,411
1,5,8,8,83.4193554740948,77.80000000000021,0.0,412
1,5,8,8,83.64414482646156,79.0000000000002,0.0,411
1,5,9,9,81.94539346949395,71.80000000000027,0.0,425
1,5,9,9,82.43479877458259,74.80000000000024,0.0,425
1,5,9,9,81.74467799873602,70.60000000000028,0.0,425
1,5,9,9,82.24110563750519,73.60000000000025,0.0,425
1,5,9,9,82.43479877458259,74.80000000000024,0.0,425
1,8,0,0,84.56097346819888,71.80000000000027,0.0,357
1,8,0,0,84.56097346819888,71.80000000000027,0.0,357
1,8,0,0,84.56097346819888,71.80000000000027,0.0,357
1,8,0,0,84.56097346819888,71.80000000000027,0.0,357
1,8,0,0,84.56097346819888,71.80000000000027,0.0,357
1,8,1,1,81.59720902847545,47.8000000000003,0.0,305
1,8,1,1,81.59720902847545,47.8000000000003,0.0,305
1,8,1,1,81.59720902847545,47.8000000000003,0.0,305
1,8,1,1,81.59720902847545,47.8000000000003,0.0,305
1,8,1,1,81.59720902847545,47.8000000000003,0.0,305
1,8,2,2,72.18504862433186,26.20000000000025,0.0,383
1,8,2,2,72.18504862433186,26.20000000000025,0.0,383
1,8,2,2,72.18504862433186,26.20000000000025,0.0,383
1,8,2,2,72.18504862433186,26.20000000000025,0.0,383
1,8,2,2,72.18504862433186,26.20000000000025,0.0,383
1,8,3,3,70.88087938968802,22.600000000000243,0.0,376
1,8,3,3,70.88087938968802,22.600000000000243,0.0,376
1,8,3,3,70.88087938968802,22.600000000000243,0.0,376
1,8,3,3,70.88087938968802,22.600000000000243,0.0,376
1,8,3,3,70.88087938968802,22.600000000000243,0.0,376
1,8,4,4,85.96730528824031,68.8000000000003,0.0,305
1,8,4,4,85.96730528824031,68.8000000000003,0.0,305
1,8,4,4,85.96730528824031,68.8000000000003,0.0,305
