EA,Group,Type,Training Round,Generation,Individual,Enemy,Testing Round,Fitness,Player Health,Enemy Health,Time,Weights
1,1,S,0,49,72,1,0,12.790513847158579,0.0,80.0,183,"[1.7326716202861467, 0.24029907382916482, 0.1470417561808377, 1.819737115855612, -0.5605233057499577, -0.7104451444137911, -2.0139830094372737, 0.9726702648248726, 1.629163642412395, -0.8146072750290032, -0.03668730384046581, -0.783757589457454, -1.7291390030639262, 0.9525862864820831, -0.17358646313306525, 0.049294475314477726, -1.8492051904661548, -0.2482521227904686, -0.009495558381330982, -0.14780731185812201, -1.7326180900854837, 0.4853809880779951, 0.393758372721547, -0.6622069862584321, 0.812905603348338, -0.7766721199451827, 0.7667341279344508, 0.10814721759875634, -0.931973705113788, -2.317998742403444, 0.9519523627002493, 0.26383279614394284, 0.36479781290362756, 0.5992581296941097, -0.8021664637063677, 0.3070494649812623, 0.7757593861261218, 0.1247241960736038, 0.2664243043776853, -2.166640227690014, 0.24839059506465744, -0.5026581305771738, -0.13681214024314636, 0.0159523776861894, -0.02959555951465498, -0.8944440224536307, 0.36375437860531856, 0.7453327005782016, -0.46734439215297785, -0.10822393199748495, 0.5523538554074534, 0.5258488294369146, 0.5775791992483809, 0.11571823289557548, 0.7530403707308289, 0.9895705379124198, 1.146600488466393, -1.2078209440375316, 0.2606092806616287, 0.19686162268439172, -0.5163946478318102, 0.15182971187053984, 0.47970974316367243, -0.30074185981365087, 0.84165564043657, 0.4072626068078631, 0.679403897143134, -0.0547169973146564, -0.9506308190591481, -2.659644671590313, 0.006792736120778589, 0.19377199020490765, -0.032660262371214444, -0.7280262685733019, -1.3020370712541385, -0.10823486511571301, 0.01257412010960346, 0.3839896563226055, 1.2384264587909763, -1.6600203692951874, 0.3270082012472997, -0.46379909481135306, 0.32075276222651844, -0.5236321010276026, 1.2400906519601698, -0.1088701744715419, -0.29625493439426176, -0.786265410725657, 0.22776113926185038, -0.6489338666543745, 0.2360503830693259, 0.1214540754329263, -0.8230115814670591, -0.21292838047831109, 0.5967922053358208, 0.4467312627948683, 0.5516732941690747, 0.8770404148600486, 0.5109680575112474, -1.3869177042152137, -1.5531197434677777, 0.6549185953028807, 0.611153977936181, -0.14781878565618634, -0.5924594625439046, -0.9844627284260137, 0.5281098518976239, 0.5291329572932717, 0.24125439589816233, -1.687166516357834, -0.18276167936470317, 0.7955610739022592, 0.9708669306253517, -0.025064234489679205, 0.6240312006107294, -0.39552259418887886, -0.21792160422116802, 0.45502820949466005, 0.18409536642282265, -0.3151219896632289, 0.3923738875850608, 0.14241562716571576, -0.9132509851249062, -0.5920319118996236, 0.6177179854894743, -2.645873797345361, 0.5297665282880144, -0.843912080105153, -0.9411168342038374, -0.20578342202805588, -0.17987357239468582, -0.7296137083785883, 0.5776192870379877, -0.6171188057195758, -0.01599594445397967, 0.16884984448833995, -0.30251028822873716, 0.4479479942923734, 0.9035492867966264, -0.6771679759754334, 0.7888198690195996, 0.5165481420285272, 0.5096532660107653, 1.7498093568134134, 0.3267558744283763, 0.7898053786497063, -0.7576243922576422, -0.643539037849602, -0.006397344999181431, 0.22710859742586176, -0.7351218322839352, 0.28790003106317896, -0.24952600088941113, 0.917557310868798, 0.7281727226881896, 0.08026316501658526, -0.6913173596529392, 0.7866633670567873, -0.7646187369652331, 0.5863902618870365, -0.4283975288620593, -1.3355067989428215, 0.8520737088986112, -0.6484370694290247, 0.06061929646200104, -0.6402096560584076, -0.2816979065946539, 0.4325049910012684, 0.7979776325398389, 0.6367718914259259, -0.1627034252835604, 0.5763018233367521, -0.5824609756378991, 0.5654181544976218, 0.41757260354598214, 0.7040124825182341, 0.2918653879224853, -1.0725777670002925, 0.023312032645061986, -0.7161875178729795, 0.05728175273755065, 0.4519324412423168, 0.8576602519562955, 0.3280791431432477, 0.09086990131742789, 0.4251342854497815, -2.341629739732073, -0.18706810712209654, -3.079344755427387, -0.08462211010183623, 0.047967946610824486, -0.6488418122741607, 2.2635664487675733, -0.36937012231727007, 6.007659679119049, 2.464896587631782, -0.8793420440400208, -0.6736037728770853, 0.1746651774966752, -1.3903389123427086, -0.744075017861143, -0.613978339475014, 0.37932137053504905, 0.7278092177971838, 1.252474595894029, 0.05617566554013109, -0.11395422443098988, 0.18215712161002678, -1.5890787814427634, -0.268186679537989, -0.6460175538380195, 1.407677115133302, -0.9258221401195381, 0.7496948019619933, 0.7113246675582103, 0.4058574987749539, 0.07071925015651126, 0.5543882301273684, -1.2238381341463254, 0.1330712434386465, -0.8153474806404499, -0.3983352659267154, 0.6665397771817878, 0.8725645335522567, 0.4802909001553253, -0.07129880959430324, 0.011954520999452906, 0.5904985070415993, -0.02258590867477106, 1.0092804690923645, 0.2384293881405335, 1.0044182127307633, 0.626456007133624, 0.8479119746737114, 0.2768052513449857, -0.5822952053430219, -0.9088877000618991, 0.7592064082429656, 1.7570489520458021, -1.230230816541719, -0.1851030923667074, 0.3893251814573968, 0.16455217566434488, 0.03626393052541266, -0.841278579539916, 0.06328919887650342, 0.6286752902940711, -0.7687213720688113, 1.2865241367899465, -0.8161953612104862, 0.2904983105724084, 0.057601856825121533, 0.36559309779775284, 0.24546848394351883, 1.369238006991932, -0.06111856704839158, -0.6912769073174249, 0.8819699643347864, 2.7952268851884323, 0.7713465679523008, 0.7408729824962359, -0.5812768806457199, -0.8745121867272927, 0.5972147438810467, -0.02253669928848434]"
1,1,S,0,49,72,2,0,85.62385026742616,8.0,0.0,177,"[1.7326716202861467, 0.24029907382916482, 0.1470417561808377, 1.819737115855612, -0.5605233057499577, -0.7104451444137911, -2.0139830094372737, 0.9726702648248726, 1.629163642412395, -0.8146072750290032, -0.03668730384046581, -0.783757589457454, -1.7291390030639262, 0.9525862864820831, -0.17358646313306525, 0.049294475314477726, -1.8492051904661548, -0.2482521227904686, -0.009495558381330982, -0.14780731185812201, -1.7326180900854837, 0.4853809880779951, 0.393758372721547, -0.6622069862584321, 0.812905603348338, -0.7766721199451827, 0.7667341279344508, 0.10814721759875634, -0.931973705113788, -2.317998742403444, 0.9519523627002493, 0.26383279614394284, 0.36479781290362756, 0.5992581296941097, -0.8021664637063677, 0.3070494649812623, 0.7757593861261218, 0.1247241960736038, 0.2664243043776853, -2.166640227690014, 0.24839059506465744, -0.5026581305771738, -0.13681214024314636, 0.0159523776861894, -0.02959555951465498, -0.8944440224536307, 0.36375437860531856, 0.7453327005782016, -0.46734439215297785, -0.10822393199748495, 0.5523538554074534, 0.5258488294369146, 0.5775791992483809, 0.11571823289557548, 0.7530403707308289, 0.9895705379124198, 1.146600488466393, -1.2078209440375316, 0.2606092806616287, 0.19686162268439172, -0.5163946478318102, 0.15182971187053984, 0.47970974316367243, -0.30074185981365087, 0.84165564043657, 0.4072626068078631, 0.679403897143134, -0.0547169973146564, -0.9506308190591481, -2.659644671590313, 0.006792736120778589, 0.19377199020490765, -0.032660262371214444, -0.7280262685733019, -1.3020370712541385, -0.10823486511571301, 0.01257412010960346, 0.3839896563226055, 1.2384264587909763, -1.6600203692951874, 0.3270082012472997, -0.46379909481135306, 0.32075276222651844, -0.5236321010276026, 1.2400906519601698, -0.1088701744715419, -0.29625493439426176, -0.786265410725657, 0.22776113926185038, -0.6489338666543745, 0.2360503830693259, 0.1214540754329263, -0.8230115814670591, -0.21292838047831109, 0.5967922053358208, 0.4467312627948683, 0.5516732941690747, 0.8770404148600486, 0.5109680575112474, -1.3869177042152137, -1.5531197434677777, 0.6549185953028807, 0.611153977936181, -0.14781878565618634, -0.5924594625439046, -0.9844627284260137, 0.5281098518976239, 0.5291329572932717, 0.24125439589816233, -1.687166516357834, -0.18276167936470317, 0.7955610739022592, 0.9708669306253517, -0.025064234489679205, 0.6240312006107294, -0.39552259418887886, -0.21792160422116802, 0.45502820949466005, 0.18409536642282265, -0.3151219896632289, 0.3923738875850608, 0.14241562716571576, -0.9132509851249062, -0.5920319118996236, 0.6177179854894743, -2.645873797345361, 0.5297665282880144, -0.843912080105153, -0.9411168342038374, -0.20578342202805588, -0.17987357239468582, -0.7296137083785883, 0.5776192870379877, -0.6171188057195758, -0.01599594445397967, 0.16884984448833995, -0.30251028822873716, 0.4479479942923734, 0.9035492867966264, -0.6771679759754334, 0.7888198690195996, 0.5165481420285272, 0.5096532660107653, 1.7498093568134134, 0.3267558744283763, 0.7898053786497063, -0.7576243922576422, -0.643539037849602, -0.006397344999181431, 0.22710859742586176, -0.7351218322839352, 0.28790003106317896, -0.24952600088941113, 0.917557310868798, 0.7281727226881896, 0.08026316501658526, -0.6913173596529392, 0.7866633670567873, -0.7646187369652331, 0.5863902618870365, -0.4283975288620593, -1.3355067989428215, 0.8520737088986112, -0.6484370694290247, 0.06061929646200104, -0.6402096560584076, -0.2816979065946539, 0.4325049910012684, 0.7979776325398389, 0.6367718914259259, -0.1627034252835604, 0.5763018233367521, -0.5824609756378991, 0.5654181544976218, 0.41757260354598214, 0.7040124825182341, 0.2918653879224853, -1.0725777670002925, 0.023312032645061986, -0.7161875178729795, 0.05728175273755065, 0.4519324412423168, 0.8576602519562955, 0.3280791431432477, 0.09086990131742789, 0.4251342854497815, -2.341629739732073, -0.18706810712209654, -3.079344755427387, -0.08462211010183623, 0.047967946610824486, -0.6488418122741607, 2.2635664487675733, -0.36937012231727007, 6.007659679119049, 2.464896587631782, -0.8793420440400208, -0.6736037728770853, 0.1746651774966752, -1.3903389123427086, -0.744075017861143, -0.613978339475014, 0.37932137053504905, 0.7278092177971838, 1.252474595894029, 0.05617566554013109, -0.11395422443098988, 0.18215712161002678, -1.5890787814427634, -0.268186679537989, -0.6460175538380195, 1.407677115133302, -0.9258221401195381, 0.7496948019619933, 0.7113246675582103, 0.4058574987749539, 0.07071925015651126, 0.5543882301273684, -1.2238381341463254, 0.1330712434386465, -0.8153474806404499, -0.3983352659267154, 0.6665397771817878, 0.8725645335522567, 0.4802909001553253, -0.07129880959430324, 0.011954520999452906, 0.5904985070415993, -0.02258590867477106, 1.0092804690923645, 0.2384293881405335, 1.0044182127307633, 0.626456007133624, 0.8479119746737114, 0.2768052513449857, -0.5822952053430219, -0.9088877000618991, 0.7592064082429656, 1.7570489520458021, -1.230230816541719, -0.1851030923667074, 0.3893251814573968, 0.16455217566434488, 0.03626393052541266, -0.841278579539916, 0.06328919887650342, 0.6286752902940711, -0.7687213720688113, 1.2865241367899465, -0.8161953612104862, 0.2904983105724084, 0.057601856825121533, 0.36559309779775284, 0.24546848394351883, 1.369238006991932, -0.06111856704839158, -0.6912769073174249, 0.8819699643347864, 2.7952268851884323, 0.7713465679523008, 0.7408729824962359, -0.5812768806457199, -0.8745121867272927, 0.5972147438810467, -0.02253669928848434]"
1,1,S,0,49,72,3,0,4.272612181287659,0.0,90.0,113,"[1.7326716202861467, 0.24029907382916482, 0.1470417561808377, 1.819737115855612, -0.5605233057499577, -0.7104451444137911, -2.0139830094372737, 0.9726702648248726, 1.629163642412395, -0.8146072750290032, -0.03668730384046581, -0.783757589457454, -1.7291390030639262, 0.9525862864820831, -0.17358646313306525, 0.049294475314477726, -1.8492051904661548, -0.2482521227904686, -0.009495558381330982, -0.14780731185812201, -1.7326180900854837, 0.4853809880779951, 0.393758372721547, -0.6622069862584321, 0.812905603348338, -0.7766721199451827, 0.7667341279344508, 0.10814721759875634, -0.931973705113788, -2.317998742403444, 0.9519523627002493, 0.26383279614394284, 0.36479781290362756, 0.5992581296941097, -0.8021664637063677, 0.3070494649812623, 0.7757593861261218, 0.1247241960736038, 0.2664243043776853, -2.166640227690014, 0.24839059506465744, -0.5026581305771738, -0.13681214024314636, 0.0159523776861894, -0.02959555951465498, -0.8944440224536307, 0.36375437860531856, 0.7453327005782016, -0.46734439215297785, -0.10822393199748495, 0.5523538554074534, 0.5258488294369146, 0.5775791992483809, 0.11571823289557548, 0.7530403707308289, 0.9895705379124198, 1.146600488466393, -1.2078209440375316, 0.2606092806616287, 0.19686162268439172, -0.5163946478318102, 0.15182971187053984, 0.47970974316367243, -0.30074185981365087, 0.84165564043657, 0.4072626068078631, 0.679403897143134, -0.0547169973146564, -0.9506308190591481, -2.659644671590313, 0.006792736120778589, 0.19377199020490765, -0.032660262371214444, -0.7280262685733019, -1.3020370712541385, -0.10823486511571301, 0.01257412010960346, 0.3839896563226055, 1.2384264587909763, -1.6600203692951874, 0.3270082012472997, -0.46379909481135306, 0.32075276222651844, -0.5236321010276026, 1.2400906519601698, -0.1088701744715419, -0.29625493439426176, -0.786265410725657, 0.22776113926185038, -0.6489338666543745, 0.2360503830693259, 0.1214540754329263, -0.8230115814670591, -0.21292838047831109, 0.5967922053358208, 0.4467312627948683, 0.5516732941690747, 0.8770404148600486, 0.5109680575112474, -1.3869177042152137, -1.5531197434677777, 0.6549185953028807, 0.611153977936181, -0.14781878565618634, -0.5924594625439046, -0.9844627284260137, 0.5281098518976239, 0.5291329572932717, 0.24125439589816233, -1.687166516357834, -0.18276167936470317, 0.7955610739022592, 0.9708669306253517, -0.025064234489679205, 0.6240312006107294, -0.39552259418887886, -0.21792160422116802, 0.45502820949466005, 0.18409536642282265, -0.3151219896632289, 0.3923738875850608, 0.14241562716571576, -0.9132509851249062, -0.5920319118996236, 0.6177179854894743, -2.645873797345361, 0.5297665282880144, -0.843912080105153, -0.9411168342038374, -0.20578342202805588, -0.17987357239468582, -0.7296137083785883, 0.5776192870379877, -0.6171188057195758, -0.01599594445397967, 0.16884984448833995, -0.30251028822873716, 0.4479479942923734, 0.9035492867966264, -0.6771679759754334, 0.7888198690195996, 0.5165481420285272, 0.5096532660107653, 1.7498093568134134, 0.3267558744283763, 0.7898053786497063, -0.7576243922576422, -0.643539037849602, -0.006397344999181431, 0.22710859742586176, -0.7351218322839352, 0.28790003106317896, -0.24952600088941113, 0.917557310868798, 0.7281727226881896, 0.08026316501658526, -0.6913173596529392, 0.7866633670567873, -0.7646187369652331, 0.5863902618870365, -0.4283975288620593, -1.3355067989428215, 0.8520737088986112, -0.6484370694290247, 0.06061929646200104, -0.6402096560584076, -0.2816979065946539, 0.4325049910012684, 0.7979776325398389, 0.6367718914259259, -0.1627034252835604, 0.5763018233367521, -0.5824609756378991, 0.5654181544976218, 0.41757260354598214, 0.7040124825182341, 0.2918653879224853, -1.0725777670002925, 0.023312032645061986, -0.7161875178729795, 0.05728175273755065, 0.4519324412423168, 0.8576602519562955, 0.3280791431432477, 0.09086990131742789, 0.4251342854497815, -2.341629739732073, -0.18706810712209654, -3.079344755427387, -0.08462211010183623, 0.047967946610824486, -0.6488418122741607, 2.2635664487675733, -0.36937012231727007, 6.007659679119049, 2.464896587631782, -0.8793420440400208, -0.6736037728770853, 0.1746651774966752, -1.3903389123427086, -0.744075017861143, -0.613978339475014, 0.37932137053504905, 0.7278092177971838, 1.252474595894029, 0.05617566554013109, -0.11395422443098988, 0.18215712161002678, -1.5890787814427634, -0.268186679537989, -0.6460175538380195, 1.407677115133302, -0.9258221401195381, 0.7496948019619933, 0.7113246675582103, 0.4058574987749539, 0.07071925015651126, 0.5543882301273684, -1.2238381341463254, 0.1330712434386465, -0.8153474806404499, -0.3983352659267154, 0.6665397771817878, 0.8725645335522567, 0.4802909001553253, -0.07129880959430324, 0.011954520999452906, 0.5904985070415993, -0.02258590867477106, 1.0092804690923645, 0.2384293881405335, 1.0044182127307633, 0.626456007133624, 0.8479119746737114, 0.2768052513449857, -0.5822952053430219, -0.9088877000618991, 0.7592064082429656, 1.7570489520458021, -1.230230816541719, -0.1851030923667074, 0.3893251814573968, 0.16455217566434488, 0.03626393052541266, -0.841278579539916, 0.06328919887650342, 0.6286752902940711, -0.7687213720688113, 1.2865241367899465, -0.8161953612104862, 0.2904983105724084, 0.057601856825121533, 0.36559309779775284, 0.24546848394351883, 1.369238006991932, -0.06111856704839158, -0.6912769073174249, 0.8819699643347864, 2.7952268851884323, 0.7713465679523008, 0.7408729824962359, -0.5812768806457199, -0.8745121867272927, 0.5972147438810467, -0.02253669928848434]"
1,1,S,0,49,72,4,0,12.531939858864868,0.0,80.0,237,"[1.7326716202861467, 0.24029907382916482, 0.1470417561808377, 1.819737115855612, -0.5605233057499577, -0.7104451444137911, -2.0139830094372737, 0.9726702648248726, 1.629163642412395, -0.8146072750290032, -0.03668730384046581, -0.783757589457454, -1.7291390030639262, 0.9525862864820831, -0.17358646313306525, 0.049294475314477726, -1.8492051904661548, -0.2482521227904686, -0.009495558381330982, -0.14780731185812201, -1.7326180900854837, 0.4853809880779951, 0.393758372721547, -0.6622069862584321, 0.812905603348338, -0.7766721199451827, 0.7667341279344508, 0.10814721759875634, -0.931973705113788, -2.317998742403444, 0.9519523627002493, 0.26383279614394284, 0.36479781290362756, 0.5992581296941097, -0.8021664637063677, 0.3070494649812623, 0.7757593861261218, 0.1247241960736038, 0.2664243043776853, -2.166640227690014, 0.24839059506465744, -0.5026581305771738, -0.13681214024314636, 0.0159523776861894, -0.02959555951465498, -0.8944440224536307, 0.36375437860531856, 0.7453327005782016, -0.46734439215297785, -0.10822393199748495, 0.5523538554074534, 0.5258488294369146, 0.5775791992483809, 0.11571823289557548, 0.7530403707308289, 0.9895705379124198, 1.146600488466393, -1.2078209440375316, 0.2606092806616287, 0.19686162268439172, -0.5163946478318102, 0.15182971187053984, 0.47970974316367243, -0.30074185981365087, 0.84165564043657, 0.4072626068078631, 0.679403897143134, -0.0547169973146564, -0.9506308190591481, -2.659644671590313, 0.006792736120778589, 0.19377199020490765, -0.032660262371214444, -0.7280262685733019, -1.3020370712541385, -0.10823486511571301, 0.01257412010960346, 0.3839896563226055, 1.2384264587909763, -1.6600203692951874, 0.3270082012472997, -0.46379909481135306, 0.32075276222651844, -0.5236321010276026, 1.2400906519601698, -0.1088701744715419, -0.29625493439426176, -0.786265410725657, 0.22776113926185038, -0.6489338666543745, 0.2360503830693259, 0.1214540754329263, -0.8230115814670591, -0.21292838047831109, 0.5967922053358208, 0.4467312627948683, 0.5516732941690747, 0.8770404148600486, 0.5109680575112474, -1.3869177042152137, -1.5531197434677777, 0.6549185953028807, 0.611153977936181, -0.14781878565618634, -0.5924594625439046, -0.9844627284260137, 0.5281098518976239, 0.5291329572932717, 0.24125439589816233, -1.687166516357834, -0.18276167936470317, 0.7955610739022592, 0.9708669306253517, -0.025064234489679205, 0.6240312006107294, -0.39552259418887886, -0.21792160422116802, 0.45502820949466005, 0.18409536642282265, -0.3151219896632289, 0.3923738875850608, 0.14241562716571576, -0.9132509851249062, -0.5920319118996236, 0.6177179854894743, -2.645873797345361, 0.5297665282880144, -0.843912080105153, -0.9411168342038374, -0.20578342202805588, -0.17987357239468582, -0.7296137083785883, 0.5776192870379877, -0.6171188057195758, -0.01599594445397967, 0.16884984448833995, -0.30251028822873716, 0.4479479942923734, 0.9035492867966264, -0.6771679759754334, 0.7888198690195996, 0.5165481420285272, 0.5096532660107653, 1.7498093568134134, 0.3267558744283763, 0.7898053786497063, -0.7576243922576422, -0.643539037849602, -0.006397344999181431, 0.22710859742586176, -0.7351218322839352, 0.28790003106317896, -0.24952600088941113, 0.917557310868798, 0.7281727226881896, 0.08026316501658526, -0.6913173596529392, 0.7866633670567873, -0.7646187369652331, 0.5863902618870365, -0.4283975288620593, -1.3355067989428215, 0.8520737088986112, -0.6484370694290247, 0.06061929646200104, -0.6402096560584076, -0.2816979065946539, 0.4325049910012684, 0.7979776325398389, 0.6367718914259259, -0.1627034252835604, 0.5763018233367521, -0.5824609756378991, 0.5654181544976218, 0.41757260354598214, 0.7040124825182341, 0.2918653879224853, -1.0725777670002925, 0.023312032645061986, -0.7161875178729795, 0.05728175273755065, 0.4519324412423168, 0.8576602519562955, 0.3280791431432477, 0.09086990131742789, 0.4251342854497815, -2.341629739732073, -0.18706810712209654, -3.079344755427387, -0.08462211010183623, 0.047967946610824486, -0.6488418122741607, 2.2635664487675733, -0.36937012231727007, 6.007659679119049, 2.464896587631782, -0.8793420440400208, -0.6736037728770853, 0.1746651774966752, -1.3903389123427086, -0.744075017861143, -0.613978339475014, 0.37932137053504905, 0.7278092177971838, 1.252474595894029, 0.05617566554013109, -0.11395422443098988, 0.18215712161002678, -1.5890787814427634, -0.268186679537989, -0.6460175538380195, 1.407677115133302, -0.9258221401195381, 0.7496948019619933, 0.7113246675582103, 0.4058574987749539, 0.07071925015651126, 0.5543882301273684, -1.2238381341463254, 0.1330712434386465, -0.8153474806404499, -0.3983352659267154, 0.6665397771817878, 0.8725645335522567, 0.4802909001553253, -0.07129880959430324, 0.011954520999452906, 0.5904985070415993, -0.02258590867477106, 1.0092804690923645, 0.2384293881405335, 1.0044182127307633, 0.626456007133624, 0.8479119746737114, 0.2768052513449857, -0.5822952053430219, -0.9088877000618991, 0.7592064082429656, 1.7570489520458021, -1.230230816541719, -0.1851030923667074, 0.3893251814573968, 0.16455217566434488, 0.03626393052541266, -0.841278579539916, 0.06328919887650342, 0.6286752902940711, -0.7687213720688113, 1.2865241367899465, -0.8161953612104862, 0.2904983105724084, 0.057601856825121533, 0.36559309779775284, 0.24546848394351883, 1.369238006991932, -0.06111856704839158, -0.6912769073174249, 0.8819699643347864, 2.7952268851884323, 0.7713465679523008, 0.7408729824962359, -0.5812768806457199, -0.8745121867272927, 0.5972147438810467, -0.02253669928848434]"
1,1,S,0,49,72,5,0,20.012244721017872,89.2000000000001,80.0,1000,"[1.7326716202861467, 0.24029907382916482, 0.1470417561808377, 1.819737115855612, -0.5605233057499577, -0.7104451444137911, -2.0139830094372737, 0.9726702648248726, 1.629163642412395, -0.8146072750290032, -0.03668730384046581, -0.783757589457454, -1.7291390030639262, 0.9525862864820831, -0.17358646313306525, 0.049294475314477726, -1.8492051904661548, -0.2482521227904686, -0.009495558381330982, -0.14780731185812201, -1.7326180900854837, 0.4853809880779951, 0.393758372721547, -0.6622069862584321, 0.812905603348338, -0.7766721199451827, 0.7667341279344508, 0.10814721759875634, -0.931973705113788, -2.317998742403444, 0.9519523627002493, 0.26383279614394284, 0.36479781290362756, 0.5992581296941097, -0.8021664637063677, 0.3070494649812623, 0.7757593861261218, 0.1247241960736038, 0.2664243043776853, -2.166640227690014, 0.24839059506465744, -0.5026581305771738, -0.13681214024314636, 0.0159523776861894, -0.02959555951465498, -0.8944440224536307, 0.36375437860531856, 0.7453327005782016, -0.46734439215297785, -0.10822393199748495, 0.5523538554074534, 0.5258488294369146, 0.5775791992483809, 0.11571823289557548, 0.7530403707308289, 0.9895705379124198, 1.146600488466393, -1.2078209440375316, 0.2606092806616287, 0.19686162268439172, -0.5163946478318102, 0.15182971187053984, 0.47970974316367243, -0.30074185981365087, 0.84165564043657, 0.4072626068078631, 0.679403897143134, -0.0547169973146564, -0.9506308190591481, -2.659644671590313, 0.006792736120778589, 0.19377199020490765, -0.032660262371214444, -0.7280262685733019, -1.3020370712541385, -0.10823486511571301, 0.01257412010960346, 0.3839896563226055, 1.2384264587909763, -1.6600203692951874, 0.3270082012472997, -0.46379909481135306, 0.32075276222651844, -0.5236321010276026, 1.2400906519601698, -0.1088701744715419, -0.29625493439426176, -0.786265410725657, 0.22776113926185038, -0.6489338666543745, 0.2360503830693259, 0.1214540754329263, -0.8230115814670591, -0.21292838047831109, 0.5967922053358208, 0.4467312627948683, 0.5516732941690747, 0.8770404148600486, 0.5109680575112474, -1.3869177042152137, -1.5531197434677777, 0.6549185953028807, 0.611153977936181, -0.14781878565618634, -0.5924594625439046, -0.9844627284260137, 0.5281098518976239, 0.5291329572932717, 0.24125439589816233, -1.687166516357834, -0.18276167936470317, 0.7955610739022592, 0.9708669306253517, -0.025064234489679205, 0.6240312006107294, -0.39552259418887886, -0.21792160422116802, 0.45502820949466005, 0.18409536642282265, -0.3151219896632289, 0.3923738875850608, 0.14241562716571576, -0.9132509851249062, -0.5920319118996236, 0.6177179854894743, -2.645873797345361, 0.5297665282880144, -0.843912080105153, -0.9411168342038374, -0.20578342202805588, -0.17987357239468582, -0.7296137083785883, 0.5776192870379877, -0.6171188057195758, -0.01599594445397967, 0.16884984448833995, -0.30251028822873716, 0.4479479942923734, 0.9035492867966264, -0.6771679759754334, 0.7888198690195996, 0.5165481420285272, 0.5096532660107653, 1.7498093568134134, 0.3267558744283763, 0.7898053786497063, -0.7576243922576422, -0.643539037849602, -0.006397344999181431, 0.22710859742586176, -0.7351218322839352, 0.28790003106317896, -0.24952600088941113, 0.917557310868798, 0.7281727226881896, 0.08026316501658526, -0.6913173596529392, 0.7866633670567873, -0.7646187369652331, 0.5863902618870365, -0.4283975288620593, -1.3355067989428215, 0.8520737088986112, -0.6484370694290247, 0.06061929646200104, -0.6402096560584076, -0.2816979065946539, 0.4325049910012684, 0.7979776325398389, 0.6367718914259259, -0.1627034252835604, 0.5763018233367521, -0.5824609756378991, 0.5654181544976218, 0.41757260354598214, 0.7040124825182341, 0.2918653879224853, -1.0725777670002925, 0.023312032645061986, -0.7161875178729795, 0.05728175273755065, 0.4519324412423168, 0.8576602519562955, 0.3280791431432477, 0.09086990131742789, 0.4251342854497815, -2.341629739732073, -0.18706810712209654, -3.079344755427387, -0.08462211010183623, 0.047967946610824486, -0.6488418122741607, 2.2635664487675733, -0.36937012231727007, 6.007659679119049, 2.464896587631782, -0.8793420440400208, -0.6736037728770853, 0.1746651774966752, -1.3903389123427086, -0.744075017861143, -0.613978339475014, 0.37932137053504905, 0.7278092177971838, 1.252474595894029, 0.05617566554013109, -0.11395422443098988, 0.18215712161002678, -1.5890787814427634, -0.268186679537989, -0.6460175538380195, 1.407677115133302, -0.9258221401195381, 0.7496948019619933, 0.7113246675582103, 0.4058574987749539, 0.07071925015651126, 0.5543882301273684, -1.2238381341463254, 0.1330712434386465, -0.8153474806404499, -0.3983352659267154, 0.6665397771817878, 0.8725645335522567, 0.4802909001553253, -0.07129880959430324, 0.011954520999452906, 0.5904985070415993, -0.02258590867477106, 1.0092804690923645, 0.2384293881405335, 1.0044182127307633, 0.626456007133624, 0.8479119746737114, 0.2768052513449857, -0.5822952053430219, -0.9088877000618991, 0.7592064082429656, 1.7570489520458021, -1.230230816541719, -0.1851030923667074, 0.3893251814573968, 0.16455217566434488, 0.03626393052541266, -0.841278579539916, 0.06328919887650342, 0.6286752902940711, -0.7687213720688113, 1.2865241367899465, -0.8161953612104862, 0.2904983105724084, 0.057601856825121533, 0.36559309779775284, 0.24546848394351883, 1.369238006991932, -0.06111856704839158, -0.6912769073174249, 0.8819699643347864, 2.7952268851884323, 0.7713465679523008, 0.7408729824962359, -0.5812768806457199, -0.8745121867272927, 0.5972147438810467, -0.02253669928848434]"
